date,APR La Peña >> Pozo Dren >> Volumen Pozo Dren 2(9282),APR La Peña >> Estanque 2 >> Volumen de Salida(9451),APR La Peña >> Pozo 3 >> Volumen Pozo 3(9337),APR La Peña >> Pozo 4 >> Volumen Pozo 4(20626)
2020-12-19 15:45:25-03:00,,,83622.0,
2020-12-19 15:46:05-03:00,,,,3149.0
2020-12-19 15:47:41-03:00,,3538.0,,
2020-12-19 15:48:14-03:00,21740.0,,,
2020-12-19 15:48:55-03:00,,3538.0,,
2020-12-19 15:50:18-03:00,,,83622.0,
2020-12-19 15:50:25-03:00,,,83622.0,
2020-12-19 15:51:05-03:00,,,,3149.0
2020-12-19 15:52:41-03:00,,3538.0,,
2020-12-19 15:53:15-03:00,21740.0,,,
2020-12-19 15:53:56-03:00,,3538.0,,
2020-12-19 15:55:18-03:00,,,83622.0,
2020-12-19 15:55:26-03:00,,,83622.0,
2020-12-19 15:56:05-03:00,,,,3149.0
2020-12-19 15:57:41-03:00,,3538.0,,
2020-12-19 15:58:15-03:00,21741.0,,,
2020-12-19 15:58:56-03:00,,3538.0,,
2020-12-19 16:00:18-03:00,,,83622.0,
2020-12-19 16:00:26-03:00,,,83622.0,
2020-12-19 16:01:06-03:00,,,,3149.0
2020-12-19 16:02:42-03:00,,3538.0,,
2020-12-19 16:03:15-03:00,21742.0,,,
2020-12-19 16:03:56-03:00,,3538.0,,
2020-12-19 16:05:18-03:00,,,83623.0,
2020-12-19 16:05:26-03:00,,,83623.0,
2020-12-19 16:06:06-03:00,,,,3149.0
2020-12-19 16:07:42-03:00,,3538.0,,
2020-12-19 16:08:16-03:00,21742.0,,,
2020-12-19 16:08:57-03:00,,3538.0,,
2020-12-19 16:10:19-03:00,,,83623.0,
2020-12-19 16:10:26-03:00,,,83623.0,
2020-12-19 16:11:06-03:00,,,,3149.0
2020-12-19 16:12:42-03:00,,3538.0,,
2020-12-19 16:13:16-03:00,21743.0,,,
2020-12-19 16:13:57-03:00,,3538.0,,
2020-12-19 16:15:19-03:00,,,83623.0,
2020-12-19 16:15:27-03:00,,,83623.0,
2020-12-19 16:16:07-03:00,,,,3149.0
2020-12-19 16:17:42-03:00,,3538.0,,
2020-12-19 16:18:17-03:00,21744.0,,,
2020-12-19 16:18:57-03:00,,3538.0,,
2020-12-19 16:20:19-03:00,,,83624.0,
2020-12-19 16:20:27-03:00,,,83624.0,
2020-12-19 16:21:06-03:00,,,,3149.0
2020-12-19 16:22:43-03:00,,3538.0,,
2020-12-19 16:23:17-03:00,21745.0,,,
2020-12-19 16:23:58-03:00,,3538.0,,
2020-12-19 16:25:20-03:00,,,83624.0,
2020-12-19 16:25:27-03:00,,,83624.0,
2020-12-19 16:26:07-03:00,,,,3149.0
2020-12-19 16:27:43-03:00,,3538.0,,
2020-12-19 16:28:17-03:00,21745.0,,,
2020-12-19 16:28:58-03:00,,3538.0,,
2020-12-19 16:30:20-03:00,,,83624.0,
2020-12-19 16:30:28-03:00,,,83624.0,
2020-12-19 16:31:07-03:00,,,,3149.0
2020-12-19 16:32:43-03:00,,3538.0,,
2020-12-19 16:33:18-03:00,21746.0,,,
2020-12-19 16:33:58-03:00,,3538.0,,
2020-12-19 16:35:20-03:00,,,83624.0,
2020-12-19 16:35:28-03:00,,,83624.0,
2020-12-19 16:36:07-03:00,,,,3149.0
2020-12-19 16:37:44-03:00,,3538.0,,
2020-12-19 16:38:18-03:00,21747.0,,,
2020-12-19 16:38:59-03:00,,3538.0,,
2020-12-19 16:40:21-03:00,,,83625.0,
2020-12-19 16:40:28-03:00,,,83625.0,
2020-12-19 16:41:07-03:00,,,,3149.0
2020-12-19 16:42:44-03:00,,3538.0,,
2020-12-19 16:43:18-03:00,21748.0,,,
2020-12-19 16:43:59-03:00,,3538.0,,
2020-12-19 16:45:21-03:00,,,83625.0,
2020-12-19 16:45:29-03:00,,,83625.0,
2020-12-19 16:46:08-03:00,,,,3149.0
2020-12-19 16:47:44-03:00,,3538.0,,
2020-12-19 16:48:19-03:00,21748.0,,,
2020-12-19 16:48:59-03:00,,3538.0,,
2020-12-19 16:50:21-03:00,,,83625.0,
2020-12-19 16:50:29-03:00,,,83625.0,
2020-12-19 16:51:08-03:00,,,,3149.0
2020-12-19 16:52:45-03:00,,3538.0,,
2020-12-19 16:53:19-03:00,21749.0,,,
2020-12-19 16:53:59-03:00,,3538.0,,
2020-12-19 16:55:21-03:00,,,83626.0,
2020-12-19 16:55:29-03:00,,,83626.0,
2020-12-19 16:56:09-03:00,,,,3149.0
2020-12-19 16:57:45-03:00,,3538.0,,
2020-12-19 16:58:19-03:00,21750.0,,,
2020-12-19 16:59:00-03:00,,3538.0,,
2020-12-19 17:00:22-03:00,,,83626.0,
2020-12-19 17:00:30-03:00,,,83626.0,
2020-12-19 17:01:09-03:00,,,,3149.0
2020-12-19 17:02:45-03:00,,3538.0,,
2020-12-19 17:03:20-03:00,21750.0,,,
2020-12-19 17:04:00-03:00,,3538.0,,
2020-12-19 17:05:22-03:00,,,83626.0,
2020-12-19 17:05:30-03:00,,,83626.0,
2020-12-19 17:06:09-03:00,,,,3149.0
2020-12-19 17:07:46-03:00,,3538.0,,
2020-12-19 17:08:20-03:00,21751.0,,,
2020-12-19 17:09:00-03:00,,3538.0,,
2020-12-19 17:10:22-03:00,,,83627.0,
2020-12-19 17:10:30-03:00,,,83627.0,
2020-12-19 17:11:10-03:00,,,,3149.0
2020-12-19 17:12:46-03:00,,3538.0,,
2020-12-19 17:13:20-03:00,21751.0,,,
2020-12-19 17:14:01-03:00,,3538.0,,
2020-12-19 17:15:23-03:00,,,83627.0,
2020-12-19 17:15:30-03:00,,,83627.0,
2020-12-19 17:16:10-03:00,,,,3149.0
2020-12-19 17:17:46-03:00,,3538.0,,
2020-12-19 17:18:21-03:00,21751.0,,,
2020-12-19 17:19:01-03:00,,3538.0,,
2020-12-19 17:20:23-03:00,,,83627.0,
2020-12-19 17:20:31-03:00,,,83627.0,
2020-12-19 17:21:11-03:00,,,,3149.0
2020-12-19 17:22:46-03:00,,3539.0,,
2020-12-19 17:23:21-03:00,21751.0,,,
2020-12-19 17:24:01-03:00,,3539.0,,
2020-12-19 17:25:23-03:00,,,83627.0,
2020-12-19 17:25:31-03:00,,,83627.0,
2020-12-19 17:26:11-03:00,,,,3149.0
2020-12-19 17:27:47-03:00,,3539.0,,
2020-12-19 17:28:21-03:00,21751.0,,,
2020-12-19 17:29:02-03:00,,3539.0,,
2020-12-19 17:30:24-03:00,,,83628.0,
2020-12-19 17:30:31-03:00,,,83628.0,
2020-12-19 17:31:11-03:00,,,,3149.0
2020-12-19 17:32:47-03:00,,3539.0,,
2020-12-19 17:33:21-03:00,21751.0,,,
2020-12-19 17:34:02-03:00,,3539.0,,
2020-12-19 17:35:24-03:00,,,83628.0,
2020-12-19 17:35:32-03:00,,,83628.0,
2020-12-19 17:36:12-03:00,,,,3149.0
2020-12-19 17:37:47-03:00,,3539.0,,
2020-12-19 17:38:22-03:00,21751.0,,,
2020-12-19 17:39:02-03:00,,3539.0,,
2020-12-19 17:40:24-03:00,,,83628.0,
2020-12-19 17:40:32-03:00,,,83628.0,
2020-12-19 17:41:12-03:00,,,,3149.0
2020-12-19 17:42:48-03:00,,3539.0,,
2020-12-19 17:43:22-03:00,21751.0,,,
2020-12-19 17:44:03-03:00,,3539.0,,
2020-12-19 17:45:25-03:00,,,83629.0,
2020-12-19 17:45:32-03:00,,,83629.0,
2020-12-19 17:46:12-03:00,,,,3149.0
2020-12-19 17:47:48-03:00,,3539.0,,
2020-12-19 17:48:22-03:00,21751.0,,,
2020-12-19 17:49:03-03:00,,3539.0,,
2020-12-19 17:50:25-03:00,,,83629.0,
2020-12-19 17:50:33-03:00,,,83629.0,
2020-12-19 17:51:13-03:00,,,,3149.0
2020-12-19 17:52:48-03:00,,3539.0,,
2020-12-19 17:53:23-03:00,21751.0,,,
2020-12-19 17:54:03-03:00,,3539.0,,
2020-12-19 17:55:25-03:00,,,83629.0,
2020-12-19 17:55:33-03:00,,,83629.0,
2020-12-19 17:56:13-03:00,,,,3149.0
2020-12-19 17:57:49-03:00,,3539.0,,
2020-12-19 17:58:23-03:00,21751.0,,,
2020-12-19 17:59:03-03:00,,3539.0,,
2020-12-19 18:00:25-03:00,,,83630.0,
2020-12-19 18:00:33-03:00,,,83630.0,
2020-12-19 18:01:13-03:00,,,,3149.0
2020-12-19 18:02:49-03:00,,3539.0,,
2020-12-19 18:03:23-03:00,21751.0,,,
2020-12-19 18:04:04-03:00,,3539.0,,
2020-12-19 18:05:26-03:00,,,83630.0,
2020-12-19 18:05:33-03:00,,,83630.0,
2020-12-19 18:06:14-03:00,,,,3149.0
2020-12-19 18:07:49-03:00,,3539.0,,
2020-12-19 18:08:24-03:00,21751.0,,,
2020-12-19 18:09:04-03:00,,3539.0,,
2020-12-19 18:10:26-03:00,,,83630.0,
2020-12-19 18:10:34-03:00,,,83630.0,
2020-12-19 18:11:14-03:00,,,,3149.0
2020-12-19 18:12:50-03:00,,3539.0,,
2020-12-19 18:13:24-03:00,21752.0,,,
2020-12-19 18:14:04-03:00,,3539.0,,
2020-12-19 18:15:26-03:00,,,83630.0,
2020-12-19 18:15:34-03:00,,,83630.0,
2020-12-19 18:16:14-03:00,,,,3149.0
2020-12-19 18:17:50-03:00,,3539.0,,
2020-12-19 18:18:24-03:00,21753.0,,,
2020-12-19 18:19:05-03:00,,3539.0,,
2020-12-19 18:20:27-03:00,,,83631.0,
2020-12-19 18:20:34-03:00,,,83631.0,
2020-12-19 18:21:15-03:00,,,,3149.0
2020-12-19 18:22:50-03:00,,3539.0,,
2020-12-19 18:23:25-03:00,21753.0,,,
2020-12-19 18:24:05-03:00,,3539.0,,
2020-12-19 18:25:27-03:00,,,83631.0,
2020-12-19 18:25:35-03:00,,,83631.0,
2020-12-19 18:26:15-03:00,,,,3149.0
2020-12-19 18:27:50-03:00,,3539.0,,
2020-12-19 18:28:25-03:00,21754.0,,,
2020-12-19 18:29:05-03:00,,3539.0,,
2020-12-19 18:30:27-03:00,,,83631.0,
2020-12-19 18:30:35-03:00,,,83631.0,
2020-12-19 18:31:15-03:00,,,,3149.0
2020-12-19 18:32:51-03:00,,3539.0,,
2020-12-19 18:33:25-03:00,21755.0,,,
2020-12-19 18:34:06-03:00,,3539.0,,
2020-12-19 18:35:28-03:00,,,83632.0,
2020-12-19 18:35:35-03:00,,,83632.0,
2020-12-19 18:36:16-03:00,,,,3149.0
2020-12-19 18:37:51-03:00,,3539.0,,
2020-12-19 18:38:25-03:00,21756.0,,,
2020-12-19 18:39:06-03:00,,3539.0,,
2020-12-19 18:40:28-03:00,,,83632.0,
2020-12-19 18:40:36-03:00,,,83632.0,
2020-12-19 18:41:16-03:00,,,,3149.0
2020-12-19 18:42:51-03:00,,3539.0,,
2020-12-19 18:43:26-03:00,21756.0,,,
2020-12-19 18:44:06-03:00,,3539.0,,
2020-12-19 18:45:28-03:00,,,83632.0,
2020-12-19 18:45:36-03:00,,,83632.0,
2020-12-19 18:46:16-03:00,,,,3149.0
2020-12-19 18:47:52-03:00,,3539.0,,
2020-12-19 18:48:26-03:00,21757.0,,,
2020-12-19 18:49:07-03:00,,3540.0,,
2020-12-19 18:50:29-03:00,,,83633.0,
2020-12-19 18:50:36-03:00,,,83633.0,
2020-12-19 18:51:17-03:00,,,,3149.0
2020-12-19 18:52:52-03:00,,3540.0,,
2020-12-19 18:53:26-03:00,21758.0,,,
2020-12-19 18:54:07-03:00,,3540.0,,
2020-12-19 18:55:29-03:00,,,83633.0,
2020-12-19 18:55:37-03:00,,,83633.0,
2020-12-19 18:56:17-03:00,,,,3149.0
2020-12-19 18:57:52-03:00,,3540.0,,
2020-12-19 18:58:27-03:00,21759.0,,,
2020-12-19 18:59:07-03:00,,3540.0,,
2020-12-19 19:00:29-03:00,,,83633.0,
2020-12-19 19:00:37-03:00,,,83633.0,
2020-12-19 19:01:17-03:00,,,,3149.0
2020-12-19 19:02:53-03:00,,3540.0,,
2020-12-19 19:03:27-03:00,21759.0,,,
2020-12-19 19:04:07-03:00,,3540.0,,
2020-12-19 19:05:29-03:00,,,83633.0,
2020-12-19 19:05:37-03:00,,,83633.0,
2020-12-19 19:06:17-03:00,,,,3149.0
2020-12-19 19:07:53-03:00,,3540.0,,
2020-12-19 19:08:27-03:00,21760.0,,,
2020-12-19 19:09:08-03:00,,3540.0,,
2020-12-19 19:10:30-03:00,,,83634.0,
2020-12-19 19:10:37-03:00,,,83634.0,
2020-12-19 19:11:18-03:00,,,,3149.0
2020-12-19 19:12:53-03:00,,3540.0,,
2020-12-19 19:13:28-03:00,21761.0,,,
2020-12-19 19:14:08-03:00,,3540.0,,
2020-12-19 19:15:30-03:00,,,83634.0,
2020-12-19 19:15:38-03:00,,,83634.0,
2020-12-19 19:16:18-03:00,,,,3149.0
2020-12-19 19:17:54-03:00,,3540.0,,
2020-12-19 19:18:28-03:00,21761.0,,,
2020-12-19 19:19:08-03:00,,3540.0,,
2020-12-19 19:20:30-03:00,,,83634.0,
2020-12-19 19:20:38-03:00,,,83634.0,
2020-12-19 19:21:18-03:00,,,,3149.0
2020-12-19 19:22:54-03:00,,3540.0,,
2020-12-19 19:23:28-03:00,21762.0,,,
2020-12-19 19:24:09-03:00,,3540.0,,
2020-12-19 19:25:31-03:00,,,83635.0,
2020-12-19 19:25:38-03:00,,,83635.0,
2020-12-19 19:26:19-03:00,,,,3149.0
2020-12-19 19:27:54-03:00,,3540.0,,
2020-12-19 19:28:29-03:00,21762.0,,,
2020-12-19 19:29:09-03:00,,3540.0,,
2020-12-19 19:30:31-03:00,,,83635.0,
2020-12-19 19:30:39-03:00,,,83635.0,
2020-12-19 19:31:19-03:00,,,,3149.0
2020-12-19 19:32:55-03:00,,3540.0,,
2020-12-19 19:33:29-03:00,21762.0,,,
2020-12-19 19:34:09-03:00,,3540.0,,
2020-12-19 19:35:31-03:00,,,83635.0,
2020-12-19 19:35:39-03:00,,,83635.0,
2020-12-19 19:36:19-03:00,,,,3149.0
2020-12-19 19:37:55-03:00,,3540.0,,
2020-12-19 19:38:29-03:00,21762.0,,,
2020-12-19 19:39:10-03:00,,3540.0,,
2020-12-19 19:40:32-03:00,,,83635.0,
2020-12-19 19:40:39-03:00,,,83636.0,
2020-12-19 19:41:20-03:00,,,,3149.0
2020-12-19 19:42:55-03:00,,3540.0,,
2020-12-19 19:43:30-03:00,21762.0,,,
2020-12-19 19:44:10-03:00,,3540.0,,
2020-12-19 19:45:32-03:00,,,83636.0,
2020-12-19 19:45:40-03:00,,,83636.0,
2020-12-19 19:46:20-03:00,,,,3149.0
2020-12-19 19:47:55-03:00,,3540.0,,
2020-12-19 19:48:30-03:00,21762.0,,,
2020-12-19 19:49:10-03:00,,3540.0,,
2020-12-19 19:50:32-03:00,,,83636.0,
2020-12-19 19:50:40-03:00,,,83636.0,
2020-12-19 19:51:20-03:00,,,,3149.0
2020-12-19 19:52:56-03:00,,3540.0,,
2020-12-19 19:53:30-03:00,21762.0,,,
2020-12-19 19:54:11-03:00,,3540.0,,
2020-12-19 19:55:32-03:00,,,83636.0,
2020-12-19 19:55:40-03:00,,,83636.0,
2020-12-19 19:56:21-03:00,,,,3149.0
2020-12-19 19:57:56-03:00,,3540.0,,
2020-12-19 19:58:30-03:00,21762.0,,,
2020-12-19 19:59:11-03:00,,3540.0,,
2020-12-19 20:00:33-03:00,,,83637.0,
2020-12-19 20:00:40-03:00,,,83637.0,
2020-12-19 20:01:21-03:00,,,,3149.0
2020-12-19 20:02:56-03:00,,3540.0,,
2020-12-19 20:03:31-03:00,21762.0,,,
2020-12-19 20:04:11-03:00,,3540.0,,
2020-12-19 20:05:33-03:00,,,83637.0,
2020-12-19 20:05:41-03:00,,,83637.0,
2020-12-19 20:06:21-03:00,,,,3149.0
2020-12-19 20:07:57-03:00,,3540.0,,
2020-12-19 20:08:31-03:00,21762.0,,,
2020-12-19 20:09:11-03:00,,3540.0,,
2020-12-19 20:10:33-03:00,,,83637.0,
2020-12-19 20:10:41-03:00,,,83637.0,
2020-12-19 20:11:22-03:00,,,,3149.0
2020-12-19 20:12:57-03:00,,3540.0,,
2020-12-19 20:13:31-03:00,21762.0,,,
2020-12-19 20:14:12-03:00,,3540.0,,
2020-12-19 20:15:34-03:00,,,83638.0,
2020-12-19 20:15:41-03:00,,,83638.0,
2020-12-19 20:16:22-03:00,,,,3149.0
2020-12-19 20:17:57-03:00,,3540.0,,
2020-12-19 20:18:32-03:00,21762.0,,,
2020-12-19 20:19:12-03:00,,3540.0,,
2020-12-19 20:20:34-03:00,,,83638.0,
2020-12-19 20:20:42-03:00,,,83638.0,
2020-12-19 20:21:22-03:00,,,,3149.0
2020-12-19 20:22:58-03:00,,3540.0,,
2020-12-19 20:23:32-03:00,21762.0,,,
2020-12-19 20:24:12-03:00,,3540.0,,
2020-12-19 20:25:34-03:00,,,83638.0,
2020-12-19 20:25:42-03:00,,,83638.0,
2020-12-19 20:26:23-03:00,,,,3149.0
2020-12-19 20:27:58-03:00,,3540.0,,
2020-12-19 20:28:32-03:00,21762.0,,,
2020-12-19 20:29:13-03:00,,3540.0,,
2020-12-19 20:30:35-03:00,,,83638.0,
2020-12-19 20:30:42-03:00,,,83638.0,
2020-12-19 20:31:23-03:00,,,,3149.0
2020-12-19 20:32:58-03:00,,3540.0,,
2020-12-19 20:33:33-03:00,21763.0,,,
2020-12-19 20:34:13-03:00,,3540.0,,
2020-12-19 20:35:35-03:00,,,83639.0,
2020-12-19 20:35:43-03:00,,,83639.0,
2020-12-19 20:36:24-03:00,,,,3149.0
2020-12-19 20:37:59-03:00,,3540.0,,
2020-12-19 20:38:33-03:00,21764.0,,,
2020-12-19 20:39:13-03:00,,3540.0,,
2020-12-19 20:40:35-03:00,,,83639.0,
2020-12-19 20:40:43-03:00,,,83639.0,
2020-12-19 20:41:24-03:00,,,,3149.0
2020-12-19 20:42:59-03:00,,3541.0,,
2020-12-19 20:43:34-03:00,21764.0,,,
2020-12-19 20:44:14-03:00,,3541.0,,
2020-12-19 20:45:36-03:00,,,83639.0,
2020-12-19 20:45:43-03:00,,,83639.0,
2020-12-19 20:46:24-03:00,,,,3149.0
2020-12-19 20:47:59-03:00,,3541.0,,
2020-12-19 20:48:34-03:00,21765.0,,,
2020-12-19 20:49:14-03:00,,3541.0,,
2020-12-19 20:50:36-03:00,,,83640.0,
2020-12-19 20:50:44-03:00,,,83640.0,
2020-12-19 20:51:25-03:00,,,,3149.0
2020-12-19 20:52:59-03:00,,3541.0,,
2020-12-19 20:53:34-03:00,21766.0,,,
2020-12-19 20:54:14-03:00,,3541.0,,
2020-12-19 20:55:36-03:00,,,83640.0,
2020-12-19 20:55:44-03:00,,,83640.0,
2020-12-19 20:56:25-03:00,,,,3149.0
2020-12-19 20:58:00-03:00,,3541.0,,
2020-12-19 20:58:35-03:00,21767.0,,,
2020-12-19 20:59:15-03:00,,3541.0,,
2020-12-19 21:00:36-03:00,,,83640.0,
2020-12-19 21:00:44-03:00,,,83640.0,
2020-12-19 21:01:25-03:00,,,,3149.0
2020-12-19 21:03:00-03:00,,3541.0,,
2020-12-19 21:03:35-03:00,21767.0,,,
2020-12-19 21:04:15-03:00,,3541.0,,
2020-12-19 21:05:22-03:00,,,83641.0,
2020-12-19 21:05:32-03:00,,,83641.0,
2020-12-19 21:06:26-03:00,,,,3149.0
2020-12-19 21:08:00-03:00,,3541.0,,
2020-12-19 21:08:35-03:00,21768.0,,,
2020-12-19 21:09:15-03:00,,3541.0,,
2020-12-19 21:10:22-03:00,,,83641.0,
2020-12-19 21:10:32-03:00,,,83641.0,
2020-12-19 21:11:26-03:00,,,,3149.0
2020-12-19 21:13:01-03:00,,3541.0,,
2020-12-19 21:13:35-03:00,21769.0,,,
2020-12-19 21:14:15-03:00,,3541.0,,
2020-12-19 21:15:22-03:00,,,83641.0,
2020-12-19 21:15:33-03:00,,,83641.0,
2020-12-19 21:16:26-03:00,,,,3149.0
2020-12-19 21:18:01-03:00,,3541.0,,
2020-12-19 21:18:36-03:00,21770.0,,,
2020-12-19 21:19:16-03:00,,3541.0,,
2020-12-19 21:20:23-03:00,,,83641.0,
2020-12-19 21:20:33-03:00,,,83641.0,
2020-12-19 21:21:26-03:00,,,,3149.0
2020-12-19 21:23:01-03:00,,3541.0,,
2020-12-19 21:23:36-03:00,21770.0,,,
2020-12-19 21:24:16-03:00,,3541.0,,
2020-12-19 21:25:23-03:00,,,83642.0,
2020-12-19 21:25:33-03:00,,,83642.0,
2020-12-19 21:26:27-03:00,,,,3149.0
2020-12-19 21:28:02-03:00,,3541.0,,
2020-12-19 21:28:36-03:00,21771.0,,,
2020-12-19 21:29:16-03:00,,3541.0,,
2020-12-19 21:30:23-03:00,,,83642.0,
2020-12-19 21:30:34-03:00,,,83642.0,
2020-12-19 21:31:27-03:00,,,,3149.0
2020-12-19 21:33:02-03:00,,3541.0,,
2020-12-19 21:33:37-03:00,21772.0,,,
2020-12-19 21:34:17-03:00,,3541.0,,
2020-12-19 21:35:24-03:00,,,83642.0,
2020-12-19 21:35:34-03:00,,,83642.0,
2020-12-19 21:36:27-03:00,,,,3149.0
2020-12-19 21:38:02-03:00,,3541.0,,
2020-12-19 21:38:37-03:00,21772.0,,,
2020-12-19 21:39:17-03:00,,3541.0,,
2020-12-19 21:40:24-03:00,,,83643.0,
2020-12-19 21:40:34-03:00,,,83643.0,
2020-12-19 21:41:27-03:00,,,,3149.0
2020-12-19 21:43:03-03:00,,3541.0,,
2020-12-19 21:43:37-03:00,21773.0,,,
2020-12-19 21:44:17-03:00,,3541.0,,
2020-12-19 21:45:24-03:00,,,83643.0,
2020-12-19 21:45:35-03:00,,,83643.0,
2020-12-19 21:46:27-03:00,,,,3149.0
2020-12-19 21:48:03-03:00,,3541.0,,
2020-12-19 21:48:38-03:00,21774.0,,,
2020-12-19 21:49:18-03:00,,3541.0,,
2020-12-19 21:50:24-03:00,,,83643.0,
2020-12-19 21:50:35-03:00,,,83643.0,
2020-12-19 21:51:28-03:00,,,,3149.0
2020-12-19 21:53:03-03:00,,3541.0,,
2020-12-19 21:53:38-03:00,21775.0,,,
2020-12-19 21:54:18-03:00,,3541.0,,
2020-12-19 21:55:25-03:00,,,83644.0,
2020-12-19 21:55:35-03:00,,,83644.0,
2020-12-19 21:56:28-03:00,,,,3149.0
2020-12-19 21:58:03-03:00,,3541.0,,
2020-12-19 21:58:38-03:00,21775.0,,,
2020-12-19 21:59:18-03:00,,3541.0,,
2020-12-19 22:00:25-03:00,,,83644.0,
2020-12-19 22:00:35-03:00,,,83644.0,
2020-12-19 22:01:28-03:00,,,,3149.0
2020-12-19 22:03:04-03:00,,3541.0,,
2020-12-19 22:03:39-03:00,21776.0,,,
2020-12-19 22:04:19-03:00,,3541.0,,
2020-12-19 22:05:25-03:00,,,83644.0,
2020-12-19 22:05:36-03:00,,,83644.0,
2020-12-19 22:06:29-03:00,,,,3149.0
2020-12-19 22:08:04-03:00,,3541.0,,
2020-12-19 22:08:39-03:00,21777.0,,,
2020-12-19 22:09:19-03:00,,3541.0,,
2020-12-19 22:10:26-03:00,,,83644.0,
2020-12-19 22:10:36-03:00,,,83644.0,
2020-12-19 22:11:29-03:00,,,,3149.0
2020-12-19 22:13:04-03:00,,3541.0,,
2020-12-19 22:13:39-03:00,21778.0,,,
2020-12-19 22:14:19-03:00,,3541.0,,
2020-12-19 22:15:26-03:00,,,83645.0,
2020-12-19 22:15:36-03:00,,,83645.0,
2020-12-19 22:16:29-03:00,,,,3149.0
2020-12-19 22:18:05-03:00,,3541.0,,
2020-12-19 22:18:40-03:00,21778.0,,,
2020-12-19 22:19:19-03:00,,3541.0,,
2020-12-19 22:20:26-03:00,,,83645.0,
2020-12-19 22:20:37-03:00,,,83645.0,
2020-12-19 22:21:30-03:00,,,,3149.0
2020-12-19 22:23:05-03:00,,3541.0,,
2020-12-19 22:23:40-03:00,21779.0,,,
2020-12-19 22:24:20-03:00,,3541.0,,
2020-12-19 22:25:27-03:00,,,83645.0,
2020-12-19 22:25:37-03:00,,,83645.0,
2020-12-19 22:26:30-03:00,,,,3149.0
2020-12-19 22:28:05-03:00,,3542.0,,
2020-12-19 22:28:40-03:00,21780.0,,,
2020-12-19 22:29:20-03:00,,3542.0,,
2020-12-19 22:30:27-03:00,,,83646.0,
2020-12-19 22:30:49-03:00,,,83646.0,
2020-12-19 22:31:30-03:00,,,,3149.0
2020-12-19 22:33:06-03:00,,3542.0,,
2020-12-19 22:33:41-03:00,21780.0,,,
2020-12-19 22:34:20-03:00,,3542.0,,
2020-12-19 22:35:27-03:00,,,83646.0,
2020-12-19 22:35:49-03:00,,,83646.0,
2020-12-19 22:36:31-03:00,,,,3149.0
2020-12-19 22:38:06-03:00,,3542.0,,
2020-12-19 22:38:41-03:00,21781.0,,,
2020-12-19 22:39:21-03:00,,3542.0,,
2020-12-19 22:40:28-03:00,,,83646.0,
2020-12-19 22:40:49-03:00,,,83646.0,
2020-12-19 22:41:31-03:00,,,,3149.0
2020-12-19 22:43:06-03:00,,3542.0,,
2020-12-19 22:43:41-03:00,21781.0,,,
2020-12-19 22:44:21-03:00,,3542.0,,
2020-12-19 22:45:28-03:00,,,83647.0,
2020-12-19 22:45:50-03:00,,,83647.0,
2020-12-19 22:46:31-03:00,,,,3149.0
2020-12-19 22:48:07-03:00,,3542.0,,
2020-12-19 22:48:42-03:00,21781.0,,,
2020-12-19 22:49:21-03:00,,3542.0,,
2020-12-19 22:50:28-03:00,,,83647.0,
2020-12-19 22:50:50-03:00,,,83647.0,
2020-12-19 22:51:32-03:00,,,,3149.0
2020-12-19 22:53:07-03:00,,3542.0,,
2020-12-19 22:53:42-03:00,21781.0,,,
2020-12-19 22:54:22-03:00,,3542.0,,
2020-12-19 22:55:28-03:00,,,83647.0,
2020-12-19 22:55:50-03:00,,,83647.0,
2020-12-19 22:56:32-03:00,,,,3149.0
2020-12-19 22:58:07-03:00,,3542.0,,
2020-12-19 22:58:42-03:00,21781.0,,,
2020-12-19 22:59:22-03:00,,3542.0,,
2020-12-19 23:00:29-03:00,,,83647.0,
2020-12-19 23:00:50-03:00,,,83647.0,
2020-12-19 23:01:33-03:00,,,,3149.0
2020-12-19 23:03:07-03:00,,3542.0,,
2020-12-19 23:03:43-03:00,21781.0,,,
2020-12-19 23:04:22-03:00,,3542.0,,
2020-12-19 23:05:29-03:00,,,83648.0,
2020-12-19 23:05:51-03:00,,,83648.0,
2020-12-19 23:06:33-03:00,,,,3149.0
2020-12-19 23:08:08-03:00,,3542.0,,
2020-12-19 23:08:43-03:00,21781.0,,,
2020-12-19 23:09:23-03:00,,3542.0,,
2020-12-19 23:10:29-03:00,,,83648.0,
2020-12-19 23:10:51-03:00,,,83648.0,
2020-12-19 23:11:33-03:00,,,,3149.0
2020-12-19 23:13:08-03:00,,3542.0,,
2020-12-19 23:13:43-03:00,21781.0,,,
2020-12-19 23:14:23-03:00,,3542.0,,
2020-12-19 23:15:30-03:00,,,83648.0,
2020-12-19 23:15:51-03:00,,,83648.0,
2020-12-19 23:16:34-03:00,,,,3149.0
2020-12-19 23:18:08-03:00,,3542.0,,
2020-12-19 23:18:44-03:00,21781.0,,,
2020-12-19 23:19:23-03:00,,3542.0,,
2020-12-19 23:20:30-03:00,,,83649.0,
2020-12-19 23:20:52-03:00,,,83649.0,
2020-12-19 23:21:34-03:00,,,,3149.0
2020-12-19 23:23:09-03:00,,3542.0,,
2020-12-19 23:23:44-03:00,21781.0,,,
2020-12-19 23:24:23-03:00,,3542.0,,
2020-12-19 23:25:45-03:00,,,83649.0,
2020-12-19 23:25:52-03:00,,,83649.0,
2020-12-19 23:26:34-03:00,,,,3149.0
